block_name,time
expanded_conv-input:16x16x40-output:8x8x320-expand:6-kernel:7-stride:2-idskip:0,3.6519
expanded_conv-input:8x8x40-output:8x8x320-expand:3-kernel:3-stride:1-idskip:0,1.42172
expanded_conv-input:8x8x40-output:8x8x320-expand:6-kernel:3-stride:1-idskip:0,2.72527
expanded_conv-input:8x8x40-output:8x8x320-expand:3-kernel:5-stride:1-idskip:0,1.44162
expanded_conv-input:8x8x40-output:8x8x320-expand:6-kernel:5-stride:1-idskip:0,2.76472
expanded_conv-input:8x8x40-output:8x8x320-expand:3-kernel:7-stride:1-idskip:0,1.53795
expanded_conv-input:8x8x40-output:8x8x320-expand:6-kernel:7-stride:1-idskip:0,2.84522
expanded_conv-input:8x8x40-output:4x4x320-expand:3-kernel:3-stride:2-idskip:0,0.762017
expanded_conv-input:8x8x40-output:4x4x320-expand:6-kernel:3-stride:2-idskip:0,1.38133
expanded_conv-input:8x8x40-output:4x4x320-expand:3-kernel:5-stride:2-idskip:0,0.804482
expanded_conv-input:8x8x40-output:4x4x320-expand:6-kernel:5-stride:2-idskip:0,1.43963
expanded_conv-input:8x8x40-output:4x4x320-expand:3-kernel:7-stride:2-idskip:0,0.851075
expanded_conv-input:8x8x40-output:4x4x320-expand:6-kernel:7-stride:2-idskip:0,1.47134
expanded_conv-input:4x4x40-output:4x4x320-expand:3-kernel:3-stride:1-idskip:0,0.740343
expanded_conv-input:4x4x40-output:4x4x320-expand:6-kernel:3-stride:1-idskip:0,1.15193
expanded_conv-input:4x4x40-output:4x4x320-expand:3-kernel:5-stride:1-idskip:0,0.749158
expanded_conv-input:4x4x40-output:4x4x320-expand:6-kernel:5-stride:1-idskip:0,1.14589
expanded_conv-input:4x4x40-output:4x4x320-expand:3-kernel:7-stride:1-idskip:0,0.759509
expanded_conv-input:4x4x40-output:4x4x320-expand:6-kernel:7-stride:1-idskip:0,1.19234
expanded_conv-input:4x4x40-output:2x2x320-expand:3-kernel:3-stride:2-idskip:0,0.477017
expanded_conv-input:4x4x40-output:2x2x320-expand:6-kernel:3-stride:2-idskip:0,0.689325
expanded_conv-input:4x4x40-output:2x2x320-expand:3-kernel:5-stride:2-idskip:0,0.480982
expanded_conv-input:4x4x40-output:2x2x320-expand:6-kernel:5-stride:2-idskip:0,0.732151
expanded_conv-input:4x4x40-output:2x2x320-expand:3-kernel:7-stride:2-idskip:0,0.476815
expanded_conv-input:4x4x40-output:2x2x320-expand:6-kernel:7-stride:2-idskip:0,0.773042
expanded_conv-input:2x2x40-output:2x2x320-expand:3-kernel:3-stride:1-idskip:0,0.465548
expanded_conv-input:2x2x40-output:2x2x320-expand:6-kernel:3-stride:1-idskip:0,0.696222
expanded_conv-input:2x2x40-output:2x2x320-expand:3-kernel:5-stride:1-idskip:0,0.507398
expanded_conv-input:2x2x40-output:2x2x320-expand:6-kernel:5-stride:1-idskip:0,0.70293
expanded_conv-input:2x2x40-output:2x2x320-expand:3-kernel:7-stride:1-idskip:0,0.5856
expanded_conv-input:2x2x40-output:2x2x320-expand:6-kernel:7-stride:1-idskip:0,0.733147
expanded_conv-input:2x2x40-output:1x1x320-expand:3-kernel:3-stride:2-idskip:0,0.258199
expanded_conv-input:2x2x40-output:1x1x320-expand:6-kernel:3-stride:2-idskip:0,0.409381
expanded_conv-input:2x2x40-output:1x1x320-expand:3-kernel:5-stride:2-idskip:0,0.276961
expanded_conv-input:2x2x40-output:1x1x320-expand:6-kernel:5-stride:2-idskip:0,0.398386
expanded_conv-input:2x2x40-output:1x1x320-expand:3-kernel:7-stride:2-idskip:0,0.315734
expanded_conv-input:2x2x40-output:1x1x320-expand:6-kernel:7-stride:2-idskip:0,0.355481
expanded_conv-input:32x32x80-output:32x32x96-expand:3-kernel:3-stride:1-idskip:0,17.2903
expanded_conv-input:32x32x80-output:32x32x96-expand:6-kernel:3-stride:1-idskip:0,34.4899
expanded_conv-input:32x32x80-output:32x32x96-expand:3-kernel:5-stride:1-idskip:0,17.9954
expanded_conv-input:32x32x80-output:32x32x96-expand:6-kernel:5-stride:1-idskip:0,36.1654
expanded_conv-input:32x32x80-output:32x32x96-expand:3-kernel:7-stride:1-idskip:0,20.1829
expanded_conv-input:32x32x80-output:32x32x96-expand:6-kernel:7-stride:1-idskip:0,40.7623
expanded_conv-input:32x32x80-output:16x16x96-expand:3-kernel:3-stride:2-idskip:0,10.4151
expanded_conv-input:32x32x80-output:16x16x96-expand:6-kernel:3-stride:2-idskip:0,20.2475
expanded_conv-input:32x32x80-output:16x16x96-expand:3-kernel:5-stride:2-idskip:0,10.831
expanded_conv-input:32x32x80-output:16x16x96-expand:6-kernel:5-stride:2-idskip:0,21.2666
expanded_conv-input:32x32x80-output:16x16x96-expand:3-kernel:7-stride:2-idskip:0,11.4588
expanded_conv-input:32x32x80-output:16x16x96-expand:6-kernel:7-stride:2-idskip:0,22.6694
expanded_conv-input:16x16x80-output:16x16x96-expand:3-kernel:3-stride:1-idskip:0,5.04255
expanded_conv-input:16x16x80-output:16x16x96-expand:6-kernel:3-stride:1-idskip:0,9.81027
expanded_conv-input:16x16x80-output:16x16x96-expand:3-kernel:5-stride:1-idskip:0,5.2138
expanded_conv-input:16x16x80-output:16x16x96-expand:6-kernel:5-stride:1-idskip:0,10.1617
expanded_conv-input:16x16x80-output:16x16x96-expand:3-kernel:7-stride:1-idskip:0,5.65046
expanded_conv-input:16x16x80-output:16x16x96-expand:6-kernel:7-stride:1-idskip:0,11.1365
expanded_conv-input:16x16x80-output:8x8x96-expand:3-kernel:3-stride:2-idskip:0,3.06325
expanded_conv-input:16x16x80-output:8x8x96-expand:6-kernel:3-stride:2-idskip:0,5.82333
expanded_conv-input:16x16x80-output:8x8x96-expand:3-kernel:5-stride:2-idskip:0,3.07926
expanded_conv-input:16x16x80-output:8x8x96-expand:6-kernel:5-stride:2-idskip:0,5.97349
expanded_conv-input:16x16x80-output:8x8x96-expand:3-kernel:7-stride:2-idskip:0,3.239
expanded_conv-input:16x16x80-output:8x8x96-expand:6-kernel:7-stride:2-idskip:0,6.35712
expanded_conv-input:8x8x80-output:8x8x96-expand:3-kernel:3-stride:1-idskip:0,1.68762
expanded_conv-input:8x8x80-output:8x8x96-expand:6-kernel:3-stride:1-idskip:0,3.10467
expanded_conv-input:8x8x80-output:8x8x96-expand:3-kernel:5-stride:1-idskip:0,1.71139
expanded_conv-input:8x8x80-output:8x8x96-expand:6-kernel:5-stride:1-idskip:0,3.23736
expanded_conv-input:8x8x80-output:8x8x96-expand:3-kernel:7-stride:1-idskip:0,1.8342
expanded_conv-input:8x8x80-output:8x8x96-expand:6-kernel:7-stride:1-idskip:0,3.42152
expanded_conv-input:8x8x80-output:4x4x96-expand:3-kernel:3-stride:2-idskip:0,1.20758
expanded_conv-input:8x8x80-output:4x4x96-expand:6-kernel:3-stride:2-idskip:0,2.14182
expanded_conv-input:8x8x80-output:4x4x96-expand:3-kernel:5-stride:2-idskip:0,1.23219
expanded_conv-input:8x8x80-output:4x4x96-expand:6-kernel:5-stride:2-idskip:0,2.16716
expanded_conv-input:8x8x80-output:4x4x96-expand:3-kernel:7-stride:2-idskip:0,1.2789
expanded_conv-input:8x8x80-output:4x4x96-expand:6-kernel:7-stride:2-idskip:0,2.26526
expanded_conv-input:4x4x80-output:4x4x96-expand:3-kernel:3-stride:1-idskip:0,0.829122
expanded_conv-input:4x4x80-output:4x4x96-expand:6-kernel:3-stride:1-idskip:0,1.39986
expanded_conv-input:4x4x80-output:4x4x96-expand:3-kernel:5-stride:1-idskip:0,0.779036
expanded_conv-input:4x4x80-output:4x4x96-expand:6-kernel:5-stride:1-idskip:0,1.42076
expanded_conv-input:4x4x80-output:4x4x96-expand:3-kernel:7-stride:1-idskip:0,0.811249
expanded_conv-input:4x4x80-output:4x4x96-expand:6-kernel:7-stride:1-idskip:0,1.43918
expanded_conv-input:4x4x80-output:2x2x96-expand:3-kernel:3-stride:2-idskip:0,0.786419
expanded_conv-input:4x4x80-output:2x2x96-expand:6-kernel:3-stride:2-idskip:0,1.39235
expanded_conv-input:4x4x80-output:2x2x96-expand:3-kernel:5-stride:2-idskip:0,0.758078
expanded_conv-input:4x4x80-output:2x2x96-expand:6-kernel:5-stride:2-idskip:0,1.39474
expanded_conv-input:4x4x80-output:2x2x96-expand:3-kernel:7-stride:2-idskip:0,0.803643
expanded_conv-input:4x4x80-output:2x2x96-expand:6-kernel:7-stride:2-idskip:0,1.39886
expanded_conv-input:2x2x80-output:2x2x96-expand:3-kernel:3-stride:1-idskip:0,0.800971
expanded_conv-input:2x2x80-output:2x2x96-expand:6-kernel:3-stride:1-idskip:0,1.20816
expanded_conv-input:2x2x80-output:2x2x96-expand:3-kernel:5-stride:1-idskip:0,0.760528
expanded_conv-input:2x2x80-output:2x2x96-expand:6-kernel:5-stride:1-idskip:0,1.20906
expanded_conv-input:2x2x80-output:2x2x96-expand:3-kernel:7-stride:1-idskip:0,0.818449
expanded_conv-input:2x2x80-output:2x2x96-expand:6-kernel:7-stride:1-idskip:0,1.20304
expanded_conv-input:2x2x80-output:1x1x96-expand:3-kernel:3-stride:2-idskip:0,0.408516
expanded_conv-input:2x2x80-output:1x1x96-expand:6-kernel:3-stride:2-idskip:0,0.581865
expanded_conv-input:2x2x80-output:1x1x96-expand:3-kernel:5-stride:2-idskip:0,0.442374
expanded_conv-input:2x2x80-output:1x1x96-expand:6-kernel:5-stride:2-idskip:0,0.527882
expanded_conv-input:2x2x80-output:1x1x96-expand:3-kernel:7-stride:2-idskip:0,0.401876
expanded_conv-input:2x2x80-output:1x1x96-expand:6-kernel:7-stride:2-idskip:0,0.564685
expanded_conv-input:32x32x80-output:32x32x192-expand:3-kernel:3-stride:1-idskip:0,25.4157
expanded_conv-input:32x32x80-output:32x32x192-expand:6-kernel:3-stride:1-idskip:0,51.186
expanded_conv-input:32x32x80-output:32x32x192-expand:3-kernel:5-stride:1-idskip:0,26.0746
expanded_conv-input:32x32x80-output:32x32x192-expand:6-kernel:5-stride:1-idskip:0,52.7106
expanded_conv-input:32x32x80-output:32x32x192-expand:3-kernel:7-stride:1-idskip:0,28.3175
expanded_conv-input:32x32x80-output:32x32x192-expand:6-kernel:7-stride:1-idskip:0,57.4267
expanded_conv-input:32x32x80-output:16x16x192-expand:3-kernel:3-stride:2-idskip:0,12.1637
expanded_conv-input:32x32x80-output:16x16x192-expand:6-kernel:3-stride:2-idskip:0,24.3078
expanded_conv-input:32x32x80-output:16x16x192-expand:3-kernel:5-stride:2-idskip:0,12.5373
expanded_conv-input:32x32x80-output:16x16x192-expand:6-kernel:5-stride:2-idskip:0,25.0357
expanded_conv-input:32x32x80-output:16x16x192-expand:3-kernel:7-stride:2-idskip:0,13.2745
expanded_conv-input:32x32x80-output:16x16x192-expand:6-kernel:7-stride:2-idskip:0,26.6208
expanded_conv-input:16x16x80-output:16x16x192-expand:3-kernel:3-stride:1-idskip:0,6.76431
expanded_conv-input:16x16x80-output:16x16x192-expand:6-kernel:3-stride:1-idskip:0,13.866
expanded_conv-input:16x16x80-output:16x16x192-expand:3-kernel:5-stride:1-idskip:0,7.03996
expanded_conv-input:16x16x80-output:16x16x192-expand:6-kernel:5-stride:1-idskip:0,14.0963
expanded_conv-input:16x16x80-output:16x16x192-expand:3-kernel:7-stride:1-idskip:0,7.42362
expanded_conv-input:16x16x80-output:16x16x192-expand:6-kernel:7-stride:1-idskip:0,15.1027
expanded_conv-input:16x16x80-output:8x8x192-expand:3-kernel:3-stride:2-idskip:0,3.86548
expanded_conv-input:16x16x80-output:8x8x192-expand:6-kernel:3-stride:2-idskip:0,7.67273
expanded_conv-input:16x16x80-output:8x8x192-expand:3-kernel:5-stride:2-idskip:0,3.98158
expanded_conv-input:16x16x80-output:8x8x192-expand:6-kernel:5-stride:2-idskip:0,7.77374
expanded_conv-input:16x16x80-output:8x8x192-expand:3-kernel:7-stride:2-idskip:0,4.14694
expanded_conv-input:16x16x80-output:8x8x192-expand:6-kernel:7-stride:2-idskip:0,8.08563
expanded_conv-input:8x8x80-output:8x8x192-expand:3-kernel:3-stride:1-idskip:0,2.558
expanded_conv-input:8x8x80-output:8x8x192-expand:6-kernel:3-stride:1-idskip:0,4.87775
expanded_conv-input:8x8x80-output:8x8x192-expand:3-kernel:5-stride:1-idskip:0,2.53618
expanded_conv-input:8x8x80-output:8x8x192-expand:6-kernel:5-stride:1-idskip:0,4.96015
expanded_conv-input:8x8x80-output:8x8x192-expand:3-kernel:7-stride:1-idskip:0,2.71773
expanded_conv-input:8x8x80-output:8x8x192-expand:6-kernel:7-stride:1-idskip:0,5.23818
expanded_conv-input:8x8x80-output:4x4x192-expand:3-kernel:3-stride:2-idskip:0,1.20723
expanded_conv-input:8x8x80-output:4x4x192-expand:6-kernel:3-stride:2-idskip:0,2.11427
expanded_conv-input:8x8x80-output:4x4x192-expand:3-kernel:5-stride:2-idskip:0,1.25091
expanded_conv-input:8x8x80-output:4x4x192-expand:6-kernel:5-stride:2-idskip:0,2.14068
expanded_conv-input:8x8x80-output:4x4x192-expand:3-kernel:7-stride:2-idskip:0,1.32944
expanded_conv-input:8x8x80-output:4x4x192-expand:6-kernel:7-stride:2-idskip:0,2.2475
expanded_conv-input:4x4x80-output:4x4x192-expand:3-kernel:3-stride:1-idskip:0,0.768148
expanded_conv-input:4x4x80-output:4x4x192-expand:6-kernel:3-stride:1-idskip:0,1.405
expanded_conv-input:4x4x80-output:4x4x192-expand:3-kernel:5-stride:1-idskip:0,0.799763
expanded_conv-input:4x4x80-output:4x4x192-expand:6-kernel:5-stride:1-idskip:0,1.40912
expanded_conv-input:4x4x80-output:4x4x192-expand:3-kernel:7-stride:1-idskip:0,0.831702
expanded_conv-input:4x4x80-output:4x4x192-expand:6-kernel:7-stride:1-idskip:0,1.51904
expanded_conv-input:4x4x80-output:2x2x192-expand:3-kernel:3-stride:2-idskip:0,0.735855
expanded_conv-input:4x4x80-output:2x2x192-expand:6-kernel:3-stride:2-idskip:0,1.37566
expanded_conv-input:4x4x80-output:2x2x192-expand:3-kernel:5-stride:2-idskip:0,0.768972
expanded_conv-input:4x4x80-output:2x2x192-expand:6-kernel:5-stride:2-idskip:0,1.35031
expanded_conv-input:4x4x80-output:2x2x192-expand:3-kernel:7-stride:2-idskip:0,0.750148
expanded_conv-input:4x4x80-output:2x2x192-expand:6-kernel:7-stride:2-idskip:0,1.40391
expanded_conv-input:2x2x80-output:2x2x192-expand:3-kernel:3-stride:1-idskip:0,0.763936
expanded_conv-input:2x2x80-output:2x2x192-expand:6-kernel:3-stride:1-idskip:0,1.22322
expanded_conv-input:2x2x80-output:2x2x192-expand:3-kernel:5-stride:1-idskip:0,0.788706
expanded_conv-input:2x2x80-output:2x2x192-expand:6-kernel:5-stride:1-idskip:0,1.22244
expanded_conv-input:2x2x80-output:2x2x192-expand:3-kernel:7-stride:1-idskip:0,0.77489
expanded_conv-input:2x2x80-output:2x2x192-expand:6-kernel:7-stride:1-idskip:0,1.25382
expanded_conv-input:2x2x80-output:1x1x192-expand:3-kernel:3-stride:2-idskip:0,0.414964
expanded_conv-input:2x2x80-output:1x1x192-expand:6-kernel:3-stride:2-idskip:0,0.524719
expanded_conv-input:2x2x80-output:1x1x192-expand:3-kernel:5-stride:2-idskip:0,0.398211
expanded_conv-input:2x2x80-output:1x1x192-expand:6-kernel:5-stride:2-idskip:0,0.54401
expanded_conv-input:2x2x80-output:1x1x192-expand:3-kernel:7-stride:2-idskip:0,0.388239
expanded_conv-input:2x2x80-output:1x1x192-expand:6-kernel:7-stride:2-idskip:0,0.594651
expanded_conv-input:32x32x80-output:32x32x320-expand:3-kernel:3-stride:1-idskip:0,36.5926
expanded_conv-input:32x32x80-output:32x32x320-expand:6-kernel:3-stride:1-idskip:0,74.5085
expanded_conv-input:32x32x80-output:32x32x320-expand:3-kernel:5-stride:1-idskip:0,37.069
expanded_conv-input:32x32x80-output:32x32x320-expand:6-kernel:5-stride:1-idskip:0,76.3043
expanded_conv-input:32x32x80-output:32x32x320-expand:3-kernel:7-stride:1-idskip:0,39.3123
expanded_conv-input:32x32x80-output:32x32x320-expand:6-kernel:7-stride:1-idskip:0,80.7969
expanded_conv-input:32x32x80-output:16x16x320-expand:3-kernel:3-stride:2-idskip:0,15.3059
expanded_conv-input:32x32x80-output:16x16x320-expand:6-kernel:3-stride:2-idskip:0,30.4565
expanded_conv-input:32x32x80-output:16x16x320-expand:3-kernel:5-stride:2-idskip:0,15.6117
expanded_conv-input:32x32x80-output:16x16x320-expand:6-kernel:5-stride:2-idskip:0,31.2172
expanded_conv-input:32x32x80-output:16x16x320-expand:3-kernel:7-stride:2-idskip:0,16.2316
expanded_conv-input:32x32x80-output:16x16x320-expand:6-kernel:7-stride:2-idskip:0,32.8961
expanded_conv-input:16x16x80-output:16x16x320-expand:3-kernel:3-stride:1-idskip:0,9.98785
expanded_conv-input:16x16x80-output:16x16x320-expand:6-kernel:3-stride:1-idskip:0,19.8715
expanded_conv-input:16x16x80-output:16x16x320-expand:3-kernel:5-stride:1-idskip:0,10.0946
expanded_conv-input:16x16x80-output:16x16x320-expand:6-kernel:5-stride:1-idskip:0,20.2333
expanded_conv-input:16x16x80-output:16x16x320-expand:3-kernel:7-stride:1-idskip:0,10.558
expanded_conv-input:16x16x80-output:16x16x320-expand:6-kernel:7-stride:1-idskip:0,21.2862
expanded_conv-input:16x16x80-output:8x8x320-expand:3-kernel:3-stride:2-idskip:0,4.39014
expanded_conv-input:16x16x80-output:8x8x320-expand:6-kernel:3-stride:2-idskip:0,8.64269
expanded_conv-input:16x16x80-output:8x8x320-expand:3-kernel:5-stride:2-idskip:0,4.445
expanded_conv-input:16x16x80-output:8x8x320-expand:6-kernel:5-stride:2-idskip:0,8.77098
expanded_conv-input:16x16x80-output:8x8x320-expand:3-kernel:7-stride:2-idskip:0,4.58862
expanded_conv-input:16x16x80-output:8x8x320-expand:6-kernel:7-stride:2-idskip:0,9.13337
expanded_conv-input:8x8x80-output:8x8x320-expand:3-kernel:3-stride:1-idskip:0,2.99398
expanded_conv-input:8x8x80-output:8x8x320-expand:6-kernel:3-stride:1-idskip:0,5.82436
expanded_conv-input:8x8x80-output:8x8x320-expand:3-kernel:5-stride:1-idskip:0,3.02907
expanded_conv-input:8x8x80-output:8x8x320-expand:6-kernel:5-stride:1-idskip:0,5.91287
expanded_conv-input:8x8x80-output:8x8x320-expand:3-kernel:7-stride:1-idskip:0,3.16761
expanded_conv-input:8x8x80-output:8x8x320-expand:6-kernel:7-stride:1-idskip:0,6.18447
expanded_conv-input:8x8x80-output:4x4x320-expand:3-kernel:3-stride:2-idskip:0,1.65783
expanded_conv-input:8x8x80-output:4x4x320-expand:6-kernel:3-stride:2-idskip:0,3.06059
expanded_conv-input:8x8x80-output:4x4x320-expand:3-kernel:5-stride:2-idskip:0,1.66169
expanded_conv-input:8x8x80-output:4x4x320-expand:6-kernel:5-stride:2-idskip:0,3.04516
expanded_conv-input:8x8x80-output:4x4x320-expand:3-kernel:7-stride:2-idskip:0,1.75046
expanded_conv-input:8x8x80-output:4x4x320-expand:6-kernel:7-stride:2-idskip:0,3.16702
expanded_conv-input:4x4x80-output:4x4x320-expand:3-kernel:3-stride:1-idskip:0,1.22005
expanded_conv-input:4x4x80-output:4x4x320-expand:6-kernel:3-stride:1-idskip:0,2.28539
expanded_conv-input:4x4x80-output:4x4x320-expand:3-kernel:5-stride:1-idskip:0,1.23571
expanded_conv-input:4x4x80-output:4x4x320-expand:6-kernel:5-stride:1-idskip:0,2.31199
expanded_conv-input:4x4x80-output:4x4x320-expand:3-kernel:7-stride:1-idskip:0,1.24111
expanded_conv-input:4x4x80-output:4x4x320-expand:6-kernel:7-stride:1-idskip:0,2.36589
expanded_conv-input:4x4x80-output:2x2x320-expand:3-kernel:3-stride:2-idskip:0,0.818332
expanded_conv-input:4x4x80-output:2x2x320-expand:6-kernel:3-stride:2-idskip:0,1.3978
expanded_conv-input:4x4x80-output:2x2x320-expand:3-kernel:5-stride:2-idskip:0,0.814221
expanded_conv-input:4x4x80-output:2x2x320-expand:6-kernel:5-stride:2-idskip:0,1.36422
expanded_conv-input:4x4x80-output:2x2x320-expand:3-kernel:7-stride:2-idskip:0,0.82238
expanded_conv-input:4x4x80-output:2x2x320-expand:6-kernel:7-stride:2-idskip:0,1.38971
expanded_conv-input:2x2x80-output:2x2x320-expand:3-kernel:3-stride:1-idskip:0,0.773668
expanded_conv-input:2x2x80-output:2x2x320-expand:6-kernel:3-stride:1-idskip:0,1.26373
expanded_conv-input:2x2x80-output:2x2x320-expand:3-kernel:5-stride:1-idskip:0,0.805411
expanded_conv-input:2x2x80-output:2x2x320-expand:6-kernel:5-stride:1-idskip:0,1.20953
expanded_conv-input:2x2x80-output:2x2x320-expand:3-kernel:7-stride:1-idskip:0,0.772673
expanded_conv-input:2x2x80-output:2x2x320-expand:6-kernel:7-stride:1-idskip:0,1.22175
expanded_conv-input:2x2x80-output:1x1x320-expand:3-kernel:3-stride:2-idskip:0,0.47034
expanded_conv-input:2x2x80-output:1x1x320-expand:6-kernel:3-stride:2-idskip:0,0.652836
expanded_conv-input:2x2x80-output:1x1x320-expand:3-kernel:5-stride:2-idskip:0,0.486138
expanded_conv-input:2x2x80-output:1x1x320-expand:6-kernel:5-stride:2-idskip:0,0.68963
expanded_conv-input:2x2x80-output:1x1x320-expand:3-kernel:7-stride:2-idskip:0,0.472266
expanded_conv-input:2x2x80-output:1x1x320-expand:6-kernel:7-stride:2-idskip:0,0.696866
expanded_conv-input:32x32x96-output:32x32x192-expand:3-kernel:3-stride:1-idskip:0,32.0859
expanded_conv-input:32x32x96-output:32x32x192-expand:6-kernel:3-stride:1-idskip:0,65.0432
expanded_conv-input:32x32x96-output:32x32x192-expand:3-kernel:5-stride:1-idskip:0,32.9582
expanded_conv-input:32x32x96-output:32x32x192-expand:6-kernel:5-stride:1-idskip:0,66.9802
expanded_conv-input:32x32x96-output:32x32x192-expand:3-kernel:7-stride:1-idskip:0,35.5579
expanded_conv-input:32x32x96-output:32x32x192-expand:6-kernel:7-stride:1-idskip:0,72.6541
expanded_conv-input:32x32x96-output:16x16x192-expand:3-kernel:3-stride:2-idskip:0,16.2711
expanded_conv-input:32x32x96-output:16x16x192-expand:6-kernel:3-stride:2-idskip:0,32.5853
expanded_conv-input:32x32x96-output:16x16x192-expand:3-kernel:5-stride:2-idskip:0,16.7675
expanded_conv-input:32x32x96-output:16x16x192-expand:6-kernel:5-stride:2-idskip:0,33.5843
expanded_conv-input:32x32x96-output:16x16x192-expand:3-kernel:7-stride:2-idskip:0,17.534
expanded_conv-input:32x32x96-output:16x16x192-expand:6-kernel:7-stride:2-idskip:0,35.608
expanded_conv-input:16x16x96-output:16x16x192-expand:3-kernel:3-stride:1-idskip:0,8.77835
expanded_conv-input:16x16x96-output:16x16x192-expand:6-kernel:3-stride:1-idskip:0,17.5892
expanded_conv-input:16x16x96-output:16x16x192-expand:3-kernel:5-stride:1-idskip:0,8.86581
expanded_conv-input:16x16x96-output:16x16x192-expand:6-kernel:5-stride:1-idskip:0,18.0678
expanded_conv-input:16x16x96-output:16x16x192-expand:3-kernel:7-stride:1-idskip:0,9.60039
expanded_conv-input:16x16x96-output:16x16x192-expand:6-kernel:7-stride:1-idskip:0,19.2553
expanded_conv-input:16x16x96-output:8x8x192-expand:3-kernel:3-stride:2-idskip:0,5.12738
expanded_conv-input:16x16x96-output:8x8x192-expand:6-kernel:3-stride:2-idskip:0,10.0738
expanded_conv-input:16x16x96-output:8x8x192-expand:3-kernel:5-stride:2-idskip:0,5.23604
expanded_conv-input:16x16x96-output:8x8x192-expand:6-kernel:5-stride:2-idskip:0,10.2723
expanded_conv-input:16x16x96-output:8x8x192-expand:3-kernel:7-stride:2-idskip:0,5.41859
expanded_conv-input:16x16x96-output:8x8x192-expand:6-kernel:7-stride:2-idskip:0,10.6834
expanded_conv-input:8x8x96-output:8x8x192-expand:3-kernel:3-stride:1-idskip:0,3.15351
expanded_conv-input:8x8x96-output:8x8x192-expand:6-kernel:3-stride:1-idskip:0,6.07166
expanded_conv-input:8x8x96-output:8x8x192-expand:3-kernel:5-stride:1-idskip:0,3.15282
expanded_conv-input:8x8x96-output:8x8x192-expand:6-kernel:5-stride:1-idskip:0,6.14079
expanded_conv-input:8x8x96-output:8x8x192-expand:3-kernel:7-stride:1-idskip:0,3.35791
expanded_conv-input:8x8x96-output:8x8x192-expand:6-kernel:7-stride:1-idskip:0,6.42498
expanded_conv-input:8x8x96-output:4x4x192-expand:3-kernel:3-stride:2-idskip:0,1.57642
expanded_conv-input:8x8x96-output:4x4x192-expand:6-kernel:3-stride:2-idskip:0,2.73713
expanded_conv-input:8x8x96-output:4x4x192-expand:3-kernel:5-stride:2-idskip:0,1.51194
expanded_conv-input:8x8x96-output:4x4x192-expand:6-kernel:5-stride:2-idskip:0,2.78059
expanded_conv-input:8x8x96-output:4x4x192-expand:3-kernel:7-stride:2-idskip:0,1.59745
expanded_conv-input:8x8x96-output:4x4x192-expand:6-kernel:7-stride:2-idskip:0,2.86074
expanded_conv-input:4x4x96-output:4x4x192-expand:3-kernel:3-stride:1-idskip:0,1.09004
expanded_conv-input:4x4x96-output:4x4x192-expand:6-kernel:3-stride:1-idskip:0,1.9123
expanded_conv-input:4x4x96-output:4x4x192-expand:3-kernel:5-stride:1-idskip:0,1.08641
expanded_conv-input:4x4x96-output:4x4x192-expand:6-kernel:5-stride:1-idskip:0,1.88364
expanded_conv-input:4x4x96-output:4x4x192-expand:3-kernel:7-stride:1-idskip:0,1.16449
expanded_conv-input:4x4x96-output:4x4x192-expand:6-kernel:7-stride:1-idskip:0,1.92475
expanded_conv-input:4x4x96-output:2x2x192-expand:3-kernel:3-stride:2-idskip:0,1.30657
expanded_conv-input:4x4x96-output:2x2x192-expand:6-kernel:3-stride:2-idskip:0,1.79593
expanded_conv-input:4x4x96-output:2x2x192-expand:3-kernel:5-stride:2-idskip:0,1.10548
expanded_conv-input:4x4x96-output:2x2x192-expand:6-kernel:5-stride:2-idskip:0,1.78942
expanded_conv-input:4x4x96-output:2x2x192-expand:3-kernel:7-stride:2-idskip:0,1.10465
expanded_conv-input:4x4x96-output:2x2x192-expand:6-kernel:7-stride:2-idskip:0,1.83152
expanded_conv-input:2x2x96-output:2x2x192-expand:3-kernel:3-stride:1-idskip:0,0.844584
expanded_conv-input:2x2x96-output:2x2x192-expand:6-kernel:3-stride:1-idskip:0,1.42687
expanded_conv-input:2x2x96-output:2x2x192-expand:3-kernel:5-stride:1-idskip:0,0.867425
expanded_conv-input:2x2x96-output:2x2x192-expand:6-kernel:5-stride:1-idskip:0,1.45954
expanded_conv-input:2x2x96-output:2x2x192-expand:3-kernel:7-stride:1-idskip:0,1.19097
expanded_conv-input:2x2x96-output:2x2x192-expand:6-kernel:7-stride:1-idskip:0,1.49541
expanded_conv-input:2x2x96-output:1x1x192-expand:3-kernel:3-stride:2-idskip:0,0.459103
expanded_conv-input:2x2x96-output:1x1x192-expand:6-kernel:3-stride:2-idskip:0,0.673952
expanded_conv-input:2x2x96-output:1x1x192-expand:3-kernel:5-stride:2-idskip:0,0.507817
expanded_conv-input:2x2x96-output:1x1x192-expand:6-kernel:5-stride:2-idskip:0,0.655191
expanded_conv-input:2x2x96-output:1x1x192-expand:3-kernel:7-stride:2-idskip:0,0.498816
expanded_conv-input:2x2x96-output:1x1x192-expand:6-kernel:7-stride:2-idskip:0,0.653087
expanded_conv-input:32x32x96-output:32x32x320-expand:3-kernel:3-stride:1-idskip:0,45.6305
expanded_conv-input:32x32x96-output:32x32x320-expand:6-kernel:3-stride:1-idskip:0,93.5412
expanded_conv-input:32x32x96-output:32x32x320-expand:3-kernel:5-stride:1-idskip:0,46.407
